"user","item","rating"
801,1084,4
415,1288,4
579,975,3
869,427,3
22,792,3
879,765,4
630,861,3
35,1380,4
263,915,3
451,134,3
473,1172,4
809,885,3
462,1268,3
698,1180,2
880,910,3
827,1163,3
341,1185,5
12,973,5
294,1282,4
836,318,1
863,1221,5
233,452,4
324,871,3
883,217,5
883,899,4
313,132,4
342,1279,5
422,1234,4
105,864,5
610,1288,2
464,1123,4
487,1126,4
695,926,3
768,903,4
884,1380,3
59,782,4
836,1472,5
939,829,4
444,1029,3
796,1087,5
251,896,4
35,783,3
228,858,3
545,812,1
557,1426,4
36,813,5
678,113,5
890,811,4
367,1593,3
110,974,3
824,729,4
188,836,4
184,794,5
648,1166,3
590,864,1
138,1171,3
439,1025,5
442,759,3
258,1194,5
164,1348,4
743,1213,2
214,1352,4
769,920,5
331,1271,2
667,990,4
428,837,5
100,1384,4
110,611,3
343,815,5
170,1633,2
320,1142,3
824,1138,4
483,1310,4
784,116,3
448,836,4
201,1051,1
130,805,3
545,947,5
360,856,5
770,332,4
617,590,3
839,868,1
269,1015,5
434,1460,1
850,837,5
800,823,3
938,1073,4
934,1016,3
904,904,4
228,242,1
200,1396,3
217,19,2
514,257,3
122,1370,4
208,773,4
294,790,3
784,776,4
582,227,3
106,734,5
764,870,1
131,1004,3
681,1079,4
12,235,3
88,8,4
692,766,5
702,857,3
341,1390,1
353,818,1
124,882,1
442,1009,1
323,870,5
426,870,3
908,1256,3
523,1080,4
420,1363,4
582,1333,3
339,17,1
622,1099,4
811,1261,3
721,1004,5
425,762,5
607,906,5
787,395,5
226,769,5
912,760,4
881,754,5
302,1221,4
248,1332,3
759,588,3
849,1387,3
749,1026,4
247,1403,3
600,1136,4
447,976,3
822,1465,4
353,1101,5
320,1004,4
541,1117,4
720,1141,4
195,834,2
667,1193,4
619,936,4
908,246,3
222,1489,4
888,1034,3
784,993,4
200,301,4
666,1100,3
14,977,2
310,1014,3
927,981,1
442,1635,4
68,1595,3
1,333,3
763,807,4
151,1518,1
242,756,2
348,1194,3
604,55,3
445,989,2
648,798,4
216,802,1
129,1272,5
817,1384,3
410,654,3
239,1124,4
345,1337,4
387,745,3
256,321,3
503,1388,4
318,1082,5
387,1197,4
800,887,5
1,815,4
856,809,3
371,870,5
146,901,3
230,1251,3
681,1373,4
520,1477,3
486,685,5
294,903,5
630,1140,3
834,1591,3
221,1507,3
606,821,4
52,5,4
188,1426,3
628,1059,3
894,1309,3
576,849,1
391,1073,5
374,663,3
410,856,4
579,158,4
871,994,4
376,1072,4
687,1247,5
222,921,4
422,870,3
589,947,4
805,1370,4
35,1517,1
397,734,4
736,17,1
195,856,5
408,850,3
353,1580,4
311,1497,4
340,921,2
674,1602,4
910,1337,4
114,948,5
371,1326,2
908,974,3
221,381,3
1,654,4
284,1116,5
262,789,3
217,1106,5
372,1316,2
870,354,5
673,769,5
294,886,3
383,1380,4
710,1172,4
887,887,4
226,1472,4
132,1465,3
244,1596,2
140,1137,3
253,1172,2
415,1021,5
8,1384,2
540,1197,3
164,14,2
314,559,5
914,55,1
341,1137,1
492,1079,5
184,1078,5
84,39,3
559,752,5
492,1136,3
730,125,4
749,23,3
690,1449,3
80,915,3
341,342,1
503,845,4
390,828,4
871,1546,4
391,831,3
882,1454,3
328,985,4
6,831,2
810,1571,4
871,990,2
20,826,3
803,751,5
939,855,4
230,769,2
88,1212,3
729,910,4
135,808,2
492,872,2
267,3,5
497,695,4
333,1323,2
239,158,4
138,1438,2
385,744,4
827,768,2
722,471,4
487,444,2
121,1397,3
514,978,2
162,108,2
74,964,5
885,791,5
48,881,5
602,745,5
233,1490,4
343,1277,4
41,810,3
888,811,4
299,1010,1
5,1034,3
357,57,3
77,234,4
154,3,5
883,814,4
98,1271,5
605,158,4
275,794,2
782,1523,5
258,58,4
780,889,3
241,786,4
452,838,3
200,827,3
520,766,3
185,854,5
742,1269,4
12,814,4
35,1439,1
254,767,4
577,1213,4
765,806,3
493,845,4
618,1550,2
829,935,3
343,807,4
197,642,3
27,861,4
939,1089,5
374,997,3
139,960,1
200,1003,4
520,1032,4
128,743,5
548,891,5
503,46,4
941,1624,5
549,1074,3
573,152,2
35,1435,2
612,877,4
868,1189,3
611,864,4
823,1157,3
368,1413,5
869,804,3
441,1304,4
370,910,3
327,829,4
498,908,4
750,1051,2
674,978,4
367,1263,4
341,899,4
188,1293,3
228,1515,1
188,1249,1
151,1099,4
547,947,5
90,1343,4
869,1117,5
924,471,2
488,776,4
591,1181,4
774,1084,4
77,220,5
228,1524,4
354,46,3
410,663,3
385,12,1
226,1304,4
487,1033,3
222,1587,4
750,1265,4
278,145,3
241,748,4
295,1647,4
200,782,5
374,794,5
267,798,4
209,886,3
648,245,3
654,924,2
169,752,4
911,994,1
807,877,4
542,1302,2
197,767,5
402,16,4
625,482,5
769,871,4
832,1082,5
458,821,3
750,798,3
478,1314,2
149,742,4
616,1241,3
328,1015,4
276,903,1
195,782,4
435,1650,1
253,734,3
512,790,5
785,1344,4
725,1274,4
939,811,2
483,234,4
543,957,5
167,406,4
397,757,4
556,765,3
1,1061,4
432,1135,4
238,1269,5
648,910,2
582,829,4
357,1194,5
353,246,3
35,1042,1
157,743,5
442,1199,4
228,1366,4
273,964,4
487,1062,2
320,1017,4
690,777,3
39,823,3
453,752,5
870,1079,3
496,985,2
333,1293,3
143,162,4
374,299,4
870,1108,5
382,917,3
52,63,1
305,1524,4
182,1002,3
188,1296,2
531,895,4
648,1417,2
15,929,4
451,1302,4
109,1201,3
115,1072,4
111,1326,4
663,1554,3
235,891,3
387,1157,2
229,868,1
131,1115,4
581,992,2
237,1345,4
369,382,5
609,947,5
329,299,5
544,877,5
147,1426,5
353,846,3
483,1624,2
824,1220,5
908,1170,3
218,982,4
487,1140,4
503,1073,5
681,818,1
233,766,5
757,885,3
353,739,2
228,905,5
574,769,4
485,1136,3
354,1030,4
602,1613,5
396,908,2
926,395,5
732,935,2
187,810,4
644,1013,3
934,620,5
541,1395,3
831,812,1
683,197,3
636,836,5
65,857,4
816,912,4
240,1419,3
156,1032,5
750,1191,2
423,1021,4
648,850,3
227,871,3
499,16,2
84,1606,5
720,904,5
801,439,3
294,752,5
166,752,4
912,1293,3
391,1137,5
470,767,4
299,1180,3
436,866,3
304,870,5
465,1380,4
399,1636,5
57,750,1
117,865,5
245,940,3
384,1561,4
275,153,4
151,1090,3
441,1260,3
213,786,3
805,780,4
640,812,1
577,1608,2
830,1091,4
926,742,5
267,1252,4
936,1004,5
787,1026,4
273,1076,4
772,1532,4
629,864,4
319,910,4
151,1609,3
629,757,4
911,1389,3
593,1309,5
939,817,3
941,1004,5
272,1568,5
473,1417,1
424,814,2
368,1015,4
503,1389,1
576,1257,3
395,771,3
197,1176,3
473,743,4
189,1031,4
720,1548,5
939,1112,3
660,1139,4
595,125,4
685,811,4
916,526,4
664,854,5
100,895,3
340,1387,3
150,1253,5
316,902,5
685,1602,4
368,1021,4
391,1020,3
851,14,1
556,734,4
16,1640,3
882,234,4
524,852,4
748,908,5
202,1502,4
719,1132,3
273,1175,2
928,1052,4
873,1601,4
600,384,4
890,1386,4
434,883,3
785,979,3
220,756,5
721,365,3
93,1507,4
421,739,2
784,790,5
244,56,4
801,871,1
277,1001,4
480,1454,4
739,234,5
531,233,4
827,1238,4
757,1123,3
151,1123,5
169,852,4
431,395,5
87,932,3
907,887,4
59,769,5
816,794,4
222,1106,4
419,997,3
612,816,5
880,1585,3
731,792,3
746,548,5
277,1,4
499,777,5
667,997,4
368,1635,5
732,1047,4
188,991,2
322,1090,4
254,695,3
201,794,5
741,1267,4
911,482,4
750,1341,1
23,190,5
598,234,4
514,266,3
209,1593,3
354,344,4
835,978,5
720,1254,5
630,1279,4
905,1141,2
617,1213,4
548,1030,2
613,910,3
342,769,4
690,1068,4
137,829,5
549,1426,4
912,590,4
82,1065,4
645,34,4
742,754,4
730,748,5
884,798,3
341,1432,2
445,1014,3
732,1472,4
473,751,4
585,1123,4
854,848,4
580,1460,4
503,804,5
796,726,2
180,909,4
382,1207,3
618,192,3
732,1166,3
890,1611,4
739,855,3
776,1075,3
200,1056,5
357,1487,5
901,895,5
601,936,3
892,752,4
240,17,4
763,1331,3
732,1129,5
162,1547,4
216,232,3
491,1396,4
124,1456,3
267,857,4
52,1009,4
784,1226,3
167,1635,5
667,1250,5
271,482,5
621,1347,3
260,1437,5
164,782,4
238,132,3
816,756,5
531,1074,3
451,1194,3
274,791,5
23,482,4
722,759,3
473,994,4
226,1360,4
380,1316,4
172,1118,5
228,102,4
191,1145,5
67,1203,2
763,354,5
284,11,4
834,1574,1
276,1602,4
112,857,4
549,631,3
600,790,1
173,1034,3
36,303,2
422,365,2
869,527,2
548,919,3
796,384,2
114,1441,4
624,772,2
202,1293,4
487,1139,2
871,1121,5
22,1220,4
830,116,3
172,798,4
316,751,5
582,866,1
603,764,4
112,820,5
452,234,4
668,792,4
861,1130,5
115,255,3
930,1115,3
88,812,1
492,1001,3
938,979,1
603,1033,4
722,909,4
636,1150,3
736,515,4
834,27,3
576,27,4
890,559,2
135,1034,5
396,1544,3
286,1314,5
938,1310,4
106,1073,3
506,783,4
341,1614,1
630,174,3
276,1397,5
623,299,4
84,1353,5
341,49,5
855,1454,1
298,1163,3
115,806,4
255,1061,2
514,1451,3
344,820,4
617,837,4
830,1297,4
836,1474,3
839,370,2
233,1194,3
617,1389,4
712,288,3
262,778,4
333,957,3
607,1299,4
484,548,4
59,129,4
128,1326,4
667,1021,5
725,1558,4
327,757,3
730,741,4
755,885,3
320,134,3
774,1395,3
135,746,5
529,1426,5
35,808,3
746,1568,5
613,240,3
420,1165,5
585,749,4
885,751,5
267,173,4
368,1117,1
36,1385,5
380,294,5
114,790,4
545,1405,4
88,905,1
868,1007,4
277,1310,4
385,16,1
865,773,2
830,1378,3
391,234,3
604,384,3
472,1116,4
930,1578,3
557,1236,3
770,370,4
52,1053,3
659,885,4
144,1531,1
503,811,4
304,913,4
170,837,3
336,1316,3
258,866,5
399,1486,4
239,1322,3
143,761,4
800,885,5
327,969,3
298,1394,4
169,806,4
816,876,4
265,1049,4
115,79,2
238,1568,3
487,10,2
395,1111,2
14,972,3
330,1629,4
667,1156,2
129,1437,4
527,482,4
24,1524,5
524,1316,3
188,1524,2
5,1450,2
231,865,3
871,1326,5
922,384,5
341,243,5
877,734,4
438,837,5
189,1025,5
197,1370,2
545,135,4
481,868,5
832,746,4
581,1056,4
774,1421,5
839,1098,5
86,877,2
602,778,5
633,1172,2
600,890,1
630,1021,3
216,1009,1
94,855,5
667,1176,2
253,1135,5
106,783,3
811,1025,4
441,870,2
359,1048,3
188,1472,3
20,899,5
379,915,4
821,1342,4
331,330,3
301,798,3
939,125,4
391,1646,4
561,1016,2
388,926,1
819,1519,1
215,826,4
770,150,3
800,1327,4
282,754,5
482,1218,3
253,1016,3
104,1326,4
147,1315,4
468,1001,4
574,1349,2
908,744,5
848,791,5
473,745,3
258,1404,4
714,344,4
425,958,3
607,1106,4
92,1391,1
114,805,5
828,837,4
911,286,3
65,314,2
353,1139,2
116,865,3
341,870,5
92,327,1
442,1470,2
555,1115,3
894,116,4
19,1078,5
88,286,4
570,1384,4
100,1089,4
35,870,1
903,754,4
571,909,3
850,809,4
653,1541,4
854,1535,4
437,1130,5
903,974,5
186,865,3
566,1609,3
821,3,4
57,234,3
244,1397,3
380,820,5
754,778,4
237,864,5
916,321,5
295,905,3
479,1574,3
836,299,5
862,806,5
12,1139,4
445,772,3
33,1001,4
376,1108,4
228,1359,3
237,1111,4
292,1357,3
844,125,4
274,1260,5
765,1259,3
600,1601,3
774,1410,2
686,1157,1
545,854,2
871,1050,5
734,1326,4
311,1524,4
197,1015,4
801,1121,4
730,1624,3
180,120,5
100,1429,5
135,1118,5
666,1514,3
327,985,3
311,836,4
648,642,3
375,1070,4
311,767,3
173,1228,2
869,151,2
881,755,4
341,10,1
765,1238,3
423,763,5
271,82,4
254,1,4
395,482,4
615,870,2
845,926,1
503,1039,4
934,1157,3
271,183,3
138,795,5
233,1213,3
793,915,4
877,1513,4
578,819,5
551,1380,2
35,1314,2
262,1165,1
110,978,3
763,1157,4
272,1139,5
622,1087,4
720,1083,5
368,1203,4
600,216,4
417,865,3
548,1530,2
413,3,4
868,936,5
920,201,5
625,1113,3
175,959,1
131,1546,4
174,1474,4
788,1519,4
887,1149,3
828,1470,5
273,190,3
115,1445,3
582,738,5
903,1203,4
885,987,3
722,862,4
493,864,3
506,804,5
390,125,4
209,1157,4
214,601,3
121,749,4
196,1378,4
276,828,2
253,1,3
624,1439,2
106,482,4
503,1326,5
294,1496,1
664,919,3
830,1140,5
59,1260,5
255,1388,3
417,1302,2
188,84,4
319,1326,3
345,579,4
260,1482,4
484,864,5
451,1627,3
121,1635,4
221,1080,4
834,10,3
313,1260,3
343,1077,3
345,1496,4
880,1346,4
214,877,5
200,545,2
240,795,4
276,631,3
394,1101,4
133,1125,3
213,973,3
379,855,4
865,1141,2
513,856,4
147,1,5
427,1304,1
6,1106,5
363,746,3
77,1376,5
288,848,3
92,1577,1
76,798,4
893,852,2
616,569,2
442,1051,2
422,1268,5
374,1067,2
110,133,3
773,1299,3
320,1425,4
447,948,4
425,1272,3
529,752,2
440,726,4
13,778,3
732,813,4
345,1279,3
623,837,4
681,1031,4
330,921,4
808,1569,4
636,1374,5
720,1367,5
644,827,3
2,1335,5
442,1014,2
722,994,4
226,1282,4
126,299,4
892,1558,1
894,754,4
616,810,3
164,1370,2
677,34,2
741,1032,3
393,877,2
376,138,5
238,746,4
543,977,1
216,856,3
738,299,4
912,1640,2
725,1095,4
357,36,3
732,178,5
630,685,3
903,1635,2
499,865,3
850,1192,3
689,877,2
584,15,4
580,1106,4
51,654,2
878,1354,4
426,299,4
820,55,1
360,1568,5
88,794,4
266,788,5
645,1212,2
580,1604,3
415,1349,5
416,773,3
193,1021,4
238,1281,5
327,1395,4
514,1171,1
453,1404,3
616,807,3
241,815,5
809,899,3
741,1034,3
881,579,5
635,1229,5
725,16,4
294,756,5
115,1333,3
305,1379,4
115,1495,4
197,153,4
395,190,3
784,654,4
514,1128,4
755,837,5
445,685,5
520,1132,3
354,1595,3
705,820,4
939,970,4
442,1150,3
556,1079,1
571,190,4
682,1103,3
530,1,4
830,903,3
10,270,3
13,987,4
890,1273,5
320,742,4
667,2,4
192,1624,5
149,1379,3
200,811,2
140,999,4
318,1029,5
88,1074,4
654,927,5
341,752,5
322,354,5
226,1171,4
162,1370,3
622,1181,4
216,754,4
175,1417,5
853,1277,4
915,794,1
682,809,3
830,42,4
391,791,5
885,762,5
616,814,2
237,885,4
692,743,5
677,1076,1
305,1470,5
92,280,1
312,19,5
264,1237,3
618,1431,1
582,1049,2
740,13,5
731,759,3
503,754,4
753,1546,5
115,759,4
810,929,5
912,1032,5
934,1425,4
594,1103,2
551,881,4
897,1078,3
757,1025,3
890,1181,5
189,768,1
503,1393,4
738,384,5
928,227,5
853,482,3
661,785,4
754,827,3
149,1172,5
738,75,5
774,1119,4
83,909,4
705,252,3
375,811,3
587,755,4
317,899,5
547,974,4
192,853,3
823,223,5
431,877,4
928,1025,4
320,983,3
196,1465,2
797,1312,2
548,1326,5
400,1312,3
391,1271,3
646,1125,4
910,782,3
543,780,4
524,868,4
240,855,3
881,815,4
255,1184,3
172,1620,5
422,1305,3
432,816,4
22,745,5
564,1524,4
624,812,3
302,1284,5
267,1119,5
139,910,2
322,1286,4
189,747,5
363,620,2
886,1056,3
92,358,1
926,1173,2
359,753,5
201,1049,2
353,255,2
610,874,3
394,836,3
441,384,2
305,482,3
341,329,1
187,34,3
906,601,5
302,740,4
129,947,5
108,830,3
197,1581,2
902,752,1
106,16,3
590,11,5
488,877,3
738,1368,2
739,1635,5
88,795,5
403,899,4
67,19,4
564,1650,5
175,1635,5
58,1078,5
667,1210,3
197,817,4
627,840,2
566,3,4
417,974,4
502,1001,4
684,866,3
660,756,5
254,1451,4
616,1336,2
114,978,5
545,814,3
432,1096,4
447,1039,1
901,1624,5
685,739,3
927,752,2
874,816,3
494,654,3
850,365,5
387,1105,3
387,1535,5
396,765,4
644,947,5
850,232,2
374,1249,2
695,890,3
277,821,3
218,519,4
4,515,4
483,791,4
724,918,2
69,807,2
605,113,4
90,1052,3
354,777,4
627,548,4
614,914,4
59,1137,5
741,861,5
427,858,3
585,828,2
167,837,5
327,1507,3
693,1115,4
685,850,3
342,1286,5
662,932,4
262,1021,5
222,1086,4
179,849,4
57,1577,4
183,910,1
407,1511,2
200,1249,3
577,1000,5
821,887,4
784,49,3
407,771,3
543,1384,3
150,827,5
238,1497,5
385,1612,5
215,1251,5
387,631,3
337,857,4
485,154,4
856,1293,4
856,198,1
220,791,4
776,51,3
164,776,3
766,12,4
474,834,1
387,778,4
934,642,3
618,1110,3
88,1118,4
624,1465,2
164,799,5
520,770,5
742,1635,5
926,785,4
710,1558,4
19,1297,3
179,1115,3
136,885,5
374,1393,3
249,1093,3
140,1028,3
473,744,4
822,857,3
720,569,3
909,1372,5
169,1644,4
899,778,4
541,1303,3
331,922,3
577,757,4
610,804,5
327,768,4
784,896,4
228,1161,4
353,1014,3
115,899,5
391,1091,4
118,742,3
395,1016,4
706,1635,4
35,1405,4
379,765,3
904,769,5
88,1650,5
681,1023,4
564,1015,5
548,776,5
516,836,5
62,1123,4
528,919,1
333,1194,3
326,913,2
856,1005,3
636,1056,4
430,1076,3
592,926,2
106,743,5
375,275,3
427,482,2
572,1190,3
722,157,3
200,1426,3
138,1164,2
296,549,5
255,1032,2
897,190,4
893,778,3
130,757,4
206,838,2
871,1141,3
421,1207,3
438,757,5
774,743,5
483,738,4
423,868,3
585,1624,4
808,994,4
261,734,4
686,785,5
51,1276,4
705,1376,4
801,745,4
12,965,5
566,849,3
587,1118,4
241,783,5
237,804,5
6,798,3
353,834,5
379,1535,5
816,549,3
392,844,3
772,868,3
256,771,4
858,892,3
242,1470,4
485,1172,3
367,905,3
750,1150,1
877,354,4
23,1150,4
442,254,2
341,1497,1
666,848,4
332,1111,3
730,1558,3
156,781,5
320,871,1
14,1416,3
824,406,5
732,1635,5
342,116,4
157,1006,5
220,788,3
156,1112,5
457,1333,1
715,102,1
649,929,4
154,771,4
862,1220,4
701,1326,4
45,887,3
430,908,3
773,1009,3
850,1132,4
556,867,3
757,978,4
130,1031,5
795,774,4
159,892,4
558,753,4
345,1119,5
151,865,3
451,857,3
229,877,4
68,870,3
106,1234,3
618,62,1
927,753,4
20,286,2
407,1199,3
22,744,5
342,395,4
624,1132,3
391,1236,4
831,767,4
727,1064,4
566,753,4
507,822,5
310,745,4
1,826,4
839,757,3
616,1399,1
503,899,4
481,887,5
834,1323,3
574,871,2
341,1042,1
129,1542,4
322,1194,4
616,1185,1
729,886,3
226,1515,4
233,1111,4
12,1578,3
172,1025,5
240,1351,5
514,1315,1
205,277,5
444,836,5
782,1182,3
618,814,3
240,1006,5
927,113,4
868,815,4
135,1613,5
849,270,4
195,1374,4
327,1150,4
857,1426,4
702,1374,3
36,958,4
241,739,1
676,1571,4
202,769,2
276,256,3
120,900,1
514,118,4
438,1064,2
928,1114,4
41,1595,3
327,818,2
20,935,4
894,113,2
649,940,2
659,1115,3
795,775,2
68,1021,5
216,1066,3
341,1086,3
940,1082,4
367,755,4
131,1319,3
461,831,5
443,744,3
368,62,3
53,905,4
222,471,3
926,609,5
36,1407,4
233,747,5
400,55,3
353,989,2
52,846,3
232,861,3
557,999,3
431,1238,3
95,808,3
68,1263,5
698,872,3
916,922,5
218,1524,4
70,438,4
587,1326,5
208,1458,3
709,744,2
341,351,1
326,1100,3
202,1487,3
442,58,2
666,315,3
359,815,5
219,549,1
818,814,4
438,903,3
391,1318,4
172,777,4
208,937,4
188,44,2
35,1008,2
422,1132,4
396,266,4
605,815,3
585,774,3
870,1203,4
620,190,4
752,102,4
135,1362,3
19,795,3
520,1275,5
771,1106,5
97,1001,3
671,803,4
113,1459,4
139,801,3
367,1039,3
482,936,4
237,1221,3
220,808,3
939,963,2
311,1309,4
648,854,4
925,885,5
625,1389,3
853,868,5
892,751,2
206,1384,3
92,1527,1
934,1447,2
663,1546,5
262,1112,4
589,1260,5
836,958,2
487,146,1
771,870,4
487,788,4
830,1021,4
218,3,5
821,804,4
633,836,3
561,1573,4
107,1161,4
434,922,4
253,1177,3
115,1573,3
184,1635,5
496,754,4
36,899,5
857,1171,2
273,1030,3
787,1350,4
275,726,2
433,892,4
703,46,4
411,375,5
618,1170,4
215,1083,5
175,845,4
151,1417,2
868,994,4
197,837,5
240,251,3
726,1552,4
662,840,4
431,489,3
486,1157,2
237,1030,4
568,1302,3
462,734,4
649,903,4
926,811,3
912,768,4
890,791,5
403,867,4
818,869,4
333,1558,4
521,756,4
73,1316,4
35,1113,5
248,1031,5
222,828,3
548,927,3
164,1280,4
878,85,5
431,845,5
208,1274,4
57,828,3
365,871,5
438,190,5
668,807,4
774,5,2
236,1473,1
445,1005,2
22,1019,4
556,1086,4
396,1119,5
353,570,3
720,902,4
496,1374,4
421,793,3
363,21,3
630,1114,3
130,1524,3
333,767,2
151,654,2
151,1640,2
453,1624,4
292,787,5
857,757,4
417,1126,4
208,311,5
622,934,4
790,1009,1
544,926,3
240,768,3
905,1602,4
440,1277,5
731,310,3
57,796,4
129,881,3
630,747,3
202,1403,3
875,3,2
81,887,4
885,892,3
916,854,5
668,1181,3
648,954,2
798,863,4
534,112,2
254,1068,3
121,802,2
547,1119,3
391,1033,3
379,113,3
233,844,2
233,741,4
434,865,3
541,917,5
337,1086,4
686,1108,5
482,807,5
205,1509,3
218,742,4
685,1073,4
445,774,2
701,579,3
734,1445,4
912,1344,4
320,1273,2
881,788,3
357,34,4
353,559,3
106,978,2
939,1035,5
250,920,3
877,129,5
219,1027,5
681,19,4
100,817,4
251,865,3
667,1547,3
196,1075,3
216,803,2
292,1370,4
705,874,2
99,1043,4
749,102,4
632,868,4
450,762,5
357,866,3
115,1194,4
401,892,3
856,1260,5
131,515,4
450,1174,5
374,1505,1
881,1370,4
883,1324,4
467,1541,4
152,781,4
214,611,5
523,1157,4
545,869,5
609,375,4
680,764,5
374,1162,3
396,804,4
912,1613,4
597,853,5
17,1211,5
312,987,5
881,748,5
676,1050,4
453,774,4
188,642,2
92,818,1
849,875,2
272,903,5
881,1295,5
445,966,3
164,802,2
834,1341,3
94,1106,2
686,1219,5
576,1182,1
483,761,3
522,1074,3
233,856,4
200,539,5
67,548,5
342,1129,4
215,811,5
720,1319,5
543,978,3
618,391,3
686,1281,4
503,1247,5
75,909,5
633,1141,3
774,950,1
541,103,3
492,1302,5
862,837,4
2,1077,4
487,1088,4
215,802,4
52,1524,5
676,1413,3
356,1333,5
482,559,5
785,749,4
417,549,5
443,1093,3
808,805,4
260,1260,5
84,834,5
434,1368,1
535,1380,2
216,770,4
625,42,3
451,1230,4
410,1285,4
427,798,3
830,89,2
220,815,5
208,809,4
382,839,3
487,811,3
357,1069,3
603,1137,4
30,44,2
499,1062,4
66,1119,5
545,1070,3
318,586,5
222,987,2
311,685,4
375,974,4
195,752,5
288,911,4
934,1374,3
750,1535,2
890,793,5
482,791,5
341,167,1
251,438,5
714,1052,3
543,1106,5
182,978,2
686,1103,5
413,854,3
124,844,3
237,1384,3
504,1007,3
216,1635,4
184,1524,3
220,1384,4
131,778,4
538,1133,5
