"age","gender","occupation","zipcode"
-0.824421913699304,0.637989494146098,"entertainment",-1.38402748022522
-1.15248599835737,0.637989494146098,"student",-1.6189183563392
-0.33232578671221,0.637989494146098,"technician",-0.666059141914579
-0.660389871370273,0.637989494146098,"administrator",0.410893365551385
0.40581840376843,-1.56576176219006,"administrator",-1.57016741978724
-0.00426170205414781,-1.56576176219006,"administrator",-0.0411607733849456
-1.07046997719285,0.637989494146098,"student",-0.883222404736933
1.3079946365781,0.637989494146098,"programmer",-0.838903371507881
0.487834424932946,0.637989494146098,"other",-0.267187842853111
-0.168293744383179,0.637989494146098,"executive",0.162706779468693
1.39001065774262,0.637989494146098,"educator",-1.00731569777828
-0.660389871370273,0.637989494146098,"administrator",-0.205141196332438
1.06194657308456,0.637989494146098,"administrator",1.0224960241123
1.22597861541359,-1.56576176219006,"librarian",-1.27322989715259
0.733882488426493,-1.56576176219006,"administrator",0.521690948624015
2.12815484822326,0.637989494146098,"educator",0.743286114769275
1.71807474240068,0.637989494146098,"marketing",-1.69869261615149
-0.168293744383179,0.637989494146098,"entertainment",0.862947504487715
1.14396259424907,0.637989494146098,"executive",-0.80344814492464
-0.660389871370273,0.637989494146098,"student",0.566009981853067
-0.250309765547695,0.637989494146098,"administrator",-1.31311702705874
-0.742405892534788,-1.56576176219006,"artist",0.632488531696645
0.733882488426493,0.637989494146098,"artist",1.58091584279836
1.22597861541359,-1.56576176219006,"executive",1.07567886398716
-1.15248599835737,0.637989494146098,"student",0.455212398780437
0.159770340274883,0.637989494146098,"executive",1.07124696066426
-1.56256610417994,0.637989494146098,"student",-1.54800790317271
0.323802382603915,0.637989494146098,"programmer",-0.599580592071001
-0.660389871370273,0.637989494146098,"student",0.0962282296251155
-0.578373850205757,0.637989494146098,"student",0.0962282296251155
-0.824421913699304,0.637989494146098,"engineer",1.29727403013242
2.21017086938777,0.637989494146098,"retired",0.122819649562547
0.40581840376843,0.637989494146098,"scientist",0.335551009061996
0.815898509591008,0.637989494146098,"educator",0.459644302103342
-0.414341807876726,0.637989494146098,"other",0.207025812697745
-1.23450201952188,0.637989494146098,"student",0.725558501477654
1.88210678472971,0.637989494146098,"engineer",1.08454267063297
-0.33232578671221,0.637989494146098,"salesman",0.348846719030712
1.06194657308456,0.637989494146098,"executive",1.40363970988215
-0.578373850205757,0.637989494146098,"programmer",0.619192821727929
-0.250309765547695,0.637989494146098,"engineer",-1.1092494742051
0.487834424932946,0.637989494146098,"healthcare",1.54102871289221
-1.15248599835737,0.637989494146098,"student",-1.13584089414253
-1.07046997719285,0.637989494146098,"administrator",1.06238315401845
-0.168293744383179,0.637989494146098,"programmer",0.517259045301109
1.06194657308456,-1.56576176219006,"other",-1.52141648323528
1.63605872123616,0.637989494146098,"librarian",1.67398581257937
-0.168293744383179,-1.56576176219006,"writer",-0.852199081476597
1.14396259424907,-1.56576176219006,"artist",-0.998451891132469
-0.00426170205414781,0.637989494146098,"student",0.357710525676522
-0.33232578671221,0.637989494146098,"lawyer",-0.856630984799502
-0.496357829041241,-1.56576176219006,"lawyer",-0.989588084486658
-0.0862777232186634,0.637989494146098,"none",0.597033305113403
-0.824421913699304,-1.56576176219006,"marketing",-0.994019987809563
0.159770340274883,-1.56576176219006,"marketing",-1.44164222342299
-1.15248599835737,0.637989494146098,"none",0.295663879155849
2.04613882705874,-1.56576176219006,"administrator",-1.14470470078834
-0.824421913699304,0.637989494146098,"other",1.363752579976
1.55404270007165,0.637989494146098,"engineer",0.774309438029611
-0.250309765547695,0.637989494146098,"programmer",0.845219891196094
-0.90643793486382,0.637989494146098,"student",-0.400144942540267
1.39001065774262,0.637989494146098,"other",1.55875632618383
1.3079946365781,0.637989494146098,"educator",0.942721764300008
0.97993055192004,0.637989494146098,"doctor",0.00759016316701154
-1.15248599835737,0.637989494146098,"student",-1.37516367357941
-0.33232578671221,-1.56576176219006,"student",-0.550829655519044
1.22597861541359,0.637989494146098,"programmer",-0.448895879092224
-1.72659814650898,0.637989494146098,"other",-0.14752645313467
0.651866467261977,0.637989494146098,"technician",-1.37959557690232
1.55404270007165,0.637989494146098,"programmer",-0.918677631320175
-0.250309765547695,0.637989494146098,"entertainment",1.75376007239166
0.897914530755524,0.637989494146098,"artist",0.911698441039672
0.487834424932946,-1.56576176219006,"librarian",-1.64107787295372
-0.0862777232186634,0.637989494146098,"engineer",1.50114158298606
0.0777543191103678,-1.56576176219006,"marketing",-1.10481757088219
-1.15248599835737,-1.56576176219006,"artist",-1.64994167959953
0.323802382603915,-1.56576176219006,"administrator",-0.156390259780481
-0.0862777232186634,-1.56576176219006,"educator",0.539418561915635
-0.742405892534788,0.637989494146098,"student",0.371006235645238
-0.742405892534788,0.637989494146098,"student",0.0164539698128219
-0.168293744383179,-1.56576176219006,"other",-1.29095751044421
-0.742405892534788,0.637989494146098,"educator",-1.40175509351684
1.88210678472971,0.637989494146098,"engineer",0.561578078530161
1.3079946365781,0.637989494146098,"educator",-0.732537691758157
-0.90643793486382,-1.56576176219006,"student",0.158274876145788
-0.578373850205757,0.637989494146098,"programmer",0.503963335332394
1.3079946365781,0.637989494146098,"lawyer",0.0785006163334947
-0.742405892534788,0.637989494146098,"artist",-1.14027279746543
1.22597861541359,0.637989494146098,"administrator",1.52330109960059
1.06194657308456,0.637989494146098,"healthcare",0.823060374581568
-1.15248599835737,-1.56576176219006,"other",0.0386134864273479
1.06194657308456,0.637989494146098,"educator",0.105092036270926
0.241786361439399,0.637989494146098,"other",1.70944103916261
1.14396259424907,0.637989494146098,"other",0.827492277904473
1.47202667890713,-1.56576176219006,"other",0.0208858731357271
1.55404270007165,-1.56576176219006,"healthcare",-0.617308205362621
1.14396259424907,-1.56576176219006,"educator",0.800900857967042
1.71807474240068,0.637989494146098,"marketing",-0.847767178153692
1.8000907635652,0.637989494146098,"other",-0.843335274830787
-0.33232578671221,-1.56576176219006,"administrator",-0.02786506341623
-0.660389871370273,-1.56576176219006,"scientist",-0.869926694768218
-0.496357829041241,0.637989494146098,"scientist",-1.44607412674589
-1.15248599835737,0.637989494146098,"programmer",-1.05163473100733
-0.660389871370273,0.637989494146098,"other",-0.103207419905618
-1.56256610417994,0.637989494146098,"entertainment",-0.954132857903417
-0.988453956028335,-1.56576176219006,"administrator",0.317823395770375
-0.660389871370273,0.637989494146098,"executive",-0.883222404736933
0.159770340274883,0.637989494146098,"programmer",-0.47105539570675
-0.0862777232186634,0.637989494146098,"scientist",-0.723673885112346
0.241786361439399,0.637989494146098,"librarian",0.650216144988265
1.55404270007165,-1.56576176219006,"librarian",1.56318822950674
0.40581840376843,-1.56576176219006,"executive",-1.75630735934926
-0.660389871370273,0.637989494146098,"educator",-1.12254518417381
0.651866467261977,0.637989494146098,"student",-0.661627238591673
-0.168293744383179,0.637989494146098,"artist",1.39920780655924
-0.33232578671221,0.637989494146098,"administrator",1.48341396969444
-0.0862777232186634,0.637989494146098,"administrator",1.43466303314249
0.651866467261977,0.637989494146098,"educator",1.1022702839246
-0.414341807876726,0.637989494146098,"student",-0.094343613259808
0.323802382603915,0.637989494146098,"administrator",-1.63221406630791
0.651866467261977,0.637989494146098,"scientist",1.2751145135179
1.22597861541359,0.637989494146098,"writer",0.0829325196563999
1.71807474240068,0.637989494146098,"technician",0.623624725050834
-1.07046997719285,-1.56576176219006,"student",0.189298199406125
-0.33232578671221,0.637989494146098,"writer",-1.09152186091348
0.487834424932946,0.637989494146098,"programmer",1.26625070687209
-0.578373850205757,0.637989494146098,"writer",1.69171342587099
0.569850446097461,-1.56576176219006,"educator",0.31339149244747
-0.742405892534788,-1.56576176219006,"student",-0.546397752196138
1.47202667890713,-1.56576176219006,"librarian",-1.30868512373583
1.06194657308456,0.637989494146098,"lawyer",-1.50368886994366
-1.64458212534446,-1.56576176219006,"student",-0.0190012567704196
0.40581840376843,0.637989494146098,"marketing",1.16431693044527
0.733882488426493,0.637989494146098,"engineer",-1.71642022944311
-0.0862777232186634,-1.56576176219006,"educator",0.995904604174871
0.40581840376843,0.637989494146098,"engineer",-1.58346312975595
2.62025097521035,0.637989494146098,"salesman",-0.537533945550328
1.22597861541359,-1.56576176219006,"educator",0.393165752259764
-0.0862777232186634,0.637989494146098,"executive",0.153842972822883
-0.660389871370273,-1.56576176219006,"librarian",-1.28652560712131
0.0777543191103678,0.637989494146098,"programmer",0.437484785488816
-0.988453956028335,0.637989494146098,"engineer",-1.6189183563392
-0.988453956028335,0.637989494146098,"other",-1.26879799382969
0.241786361439399,0.637989494146098,"administrator",-1.47709745000623
-0.168293744383179,0.637989494146098,"programmer",-0.307074972759258
-0.33232578671221,0.637989494146098,"librarian",0.74771801809218
-1.23450201952188,0.637989494146098,"student",-0.967428567872132
-0.414341807876726,0.637989494146098,"programmer",-0.750265305049777
-1.23450201952188,-1.56576176219006,"student",-0.169685969749196
-0.250309765547695,-1.56576176219006,"educator",-0.293779262790542
1.39001065774262,-1.56576176219006,"administrator",0.246912942603892
-0.496357829041241,0.637989494146098,"student",1.17761264041398
0.97993055192004,0.637989494146098,"executive",0.379870042291048
-1.07046997719285,-1.56576176219006,"student",-0.865494791445313
-0.414341807876726,-1.56576176219006,"librarian",-0.834471468184976
-0.496357829041241,-1.56576176219006,"student",-1.1978875406632
1.14396259424907,0.637989494146098,"librarian",-1.74301164938054
0.897914530755524,0.637989494146098,"scientist",1.68284961922518
0.323802382603915,0.637989494146098,"engineer",1.66069010261065
2.12815484822326,0.637989494146098,"retired",1.37704828994472
0.241786361439399,0.637989494146098,"educator",-0.81231195157045
0.815898509591008,-1.56576176219006,"writer",0.0120220664899167
1.22597861541359,0.637989494146098,"administrator",0.468508108749152
0.651866467261977,-1.56576176219006,"administrator",-0.271619746176016
0.40581840376843,0.637989494146098,"artist",1.46125445307992
-0.90643793486382,-1.56576176219006,"educator",-0.945269051257606
-0.660389871370273,-1.56576176219006,"student",-1.01174760110118
-0.0862777232186634,0.637989494146098,"educator",-0.572989172133569
-0.0862777232186634,0.637989494146098,"educator",0.31339149244747
-0.496357829041241,0.637989494146098,"technician",0.862947504487715
-0.988453956028335,0.637989494146098,"student",0.100660132948021
-1.23450201952188,0.637989494146098,"student",-0.70151436849782
-0.496357829041241,0.637989494146098,"engineer",-0.949700954580511
-0.742405892534788,0.637989494146098,"student",-0.435600169123508
-0.742405892534788,0.637989494146098,"student",0.920562247685482
-0.414341807876726,0.637989494146098,"executive",1.42136732317377
-0.496357829041241,0.637989494146098,"doctor",0.960449377591629
0.651866467261977,0.637989494146098,"engineer",-1.42391461013137
-0.660389871370273,-1.56576176219006,"librarian",-0.834471468184976
0.815898509591008,0.637989494146098,"educator",-0.333666392696689
-0.90643793486382,0.637989494146098,"entertainment",-1.4505060300688
0.0777543191103678,-1.56576176219006,"none",-0.391281135894456
-1.39853406185091,0.637989494146098,"student",0.676807564925696
-1.23450201952188,-1.56576176219006,"student",0.721126598154749
-1.07046997719285,0.637989494146098,"student",-0.12979883984305
0.487834424932946,-1.56576176219006,"artist",1.02692792743521
-0.496357829041241,0.637989494146098,"administrator",0.964881280914534
-1.23450201952188,-1.56576176219006,"student",0.765445631383801
0.569850446097461,0.637989494146098,"programmer",0.158274876145788
0.159770340274883,-1.56576176219006,"writer",1.05351934737264
-0.660389871370273,0.637989494146098,"executive",0.947153667622914
2.29218689055229,-1.56576176219006,"administrator",0.805332761289947
-0.90643793486382,0.637989494146098,"engineer",0.907266537716767
-0.824421913699304,0.637989494146098,"engineer",-1.0294752143928
-0.250309765547695,-1.56576176219006,"librarian",-0.320370682727973
-1.3165180406864,-1.56576176219006,"student",0.450780495457531
1.39001065774262,0.637989494146098,"engineer",-0.816743854893355
-0.0862777232186634,0.637989494146098,"scientist",0.0253177764586323
1.3079946365781,-1.56576176219006,"other",-1.35300415696488
-1.15248599835737,-1.56576176219006,"student",0.189298199406125
0.323802382603915,0.637989494146098,"engineer",1.16874883376817
-1.07046997719285,0.637989494146098,"student",1.41250351652796
0.0777543191103678,-1.56576176219006,"administrator",0.167138682791599
0.241786361439399,-1.56576176219006,"librarian",-0.626172012008432
-0.0862777232186634,0.637989494146098,"programmer",0.97817699088325
-0.33232578671221,-1.56576176219006,"librarian",-0.834471468184976
-1.56256610417994,-1.56576176219006,"student",-1.52584838655819
-0.988453956028335,0.637989494146098,"administrator",-0.985156181163753
-0.496357829041241,0.637989494146098,"programmer",0.136115359531262
0.487834424932946,0.637989494146098,"executive",1.21749977032013
-0.742405892534788,0.637989494146098,"programmer",0.0341815831044427
-0.578373850205757,0.637989494146098,"student",-1.16243231407996
-1.07046997719285,0.637989494146098,"salesman",-0.577421075456475
-0.00426170205414781,0.637989494146098,"marketing",-0.799016241601735
-1.89063018883801,0.637989494146098,"none",1.37261638662181
0.487834424932946,0.637989494146098,"engineer",1.27068261019499
-1.23450201952188,0.637989494146098,"student",-0.276051649498921
0.0777543191103678,-1.56576176219006,"programmer",1.38148019326762
-0.824421913699304,0.637989494146098,"writer",0.384301945613953
-0.00426170205414781,0.637989494146098,"technician",1.18204454373689
-0.250309765547695,0.637989494146098,"educator",-0.0633202899994716
0.733882488426493,-1.56576176219006,"administrator",-1.11811328085091
-0.414341807876726,-1.56576176219006,"educator",1.61193916605869
0.815898509591008,0.637989494146098,"executive",-1.72971593941183
-0.414341807876726,0.637989494146098,"doctor",0.446348592134626
-0.660389871370273,-1.56576176219006,"programmer",0.0873644229793051
-0.824421913699304,0.637989494146098,"student",0.220321522666461
0.651866467261977,0.637989494146098,"educator",0.738854211446369
-1.23450201952188,0.637989494146098,"student",-1.18015992737158
-0.988453956028335,-1.56576176219006,"student",0.570441885175972
-0.90643793486382,0.637989494146098,"programmer",1.30170593345533
0.897914530755524,0.637989494146098,"other",0.588169498467593
-0.742405892534788,0.637989494146098,"student",0.229185329312271
2.12815484822326,0.637989494146098,"retired",1.41693541985086
0.487834424932946,0.637989494146098,"scientist",0.557146175207256
0.241786361439399,0.637989494146098,"educator",1.14658931715365
-0.168293744383179,0.637989494146098,"technician",0.583737595144687
1.14396259424907,0.637989494146098,"other",-1.67210119621406
0.569850446097461,0.637989494146098,"marketing",0.277936265864229
-1.15248599835737,-1.56576176219006,"student",-1.41505080348556
-0.250309765547695,0.637989494146098,"educator",-1.06936234429895
0.733882488426493,-1.56576176219006,"other",0.685671371571507
-0.988453956028335,0.637989494146098,"administrator",-1.22004705727773
2.53823495404584,0.637989494146098,"retired",-1.47266554668332
0.323802382603915,0.637989494146098,"programmer",-0.861062888122407
-1.23450201952188,0.637989494146098,"student",-0.776856724987209
1.22597861541359,-1.56576176219006,"educator",0.184866296083219
-1.15248599835737,0.637989494146098,"student",-0.0588883866765664
-1.07046997719285,0.637989494146098,"student",-1.04277092436152
-1.07046997719285,-1.56576176219006,"student",-1.6233502596621
1.14396259424907,0.637989494146098,"technician",-1.64994167959953
0.569850446097461,0.637989494146098,"administrator",-1.14913660411125
-0.988453956028335,0.637989494146098,"student",-1.30425322041293
1.39001065774262,0.637989494146098,"administrator",-1.46823364336042
1.14396259424907,0.637989494146098,"educator",-1.71642022944311
0.0777543191103678,-1.56576176219006,"educator",-0.47105539570675
-0.0862777232186634,0.637989494146098,"entertainment",1.12886170386203
-1.15248599835737,0.637989494146098,"student",-0.36025781263412
1.06194657308456,0.637989494146098,"other",1.74489626574585
-0.168293744383179,0.637989494146098,"librarian",-0.639467721977147
0.897914530755524,0.637989494146098,"executive",-0.475487299029655
-0.90643793486382,0.637989494146098,"salesman",-0.346962102665404
0.241786361439399,0.637989494146098,"scientist",-1.31754893038164
0.40581840376843,-1.56576176219006,"librarian",0.255776749249703
0.0777543191103678,0.637989494146098,"lawyer",-0.409008749186077
0.97993055192004,0.637989494146098,"engineer",0.823060374581568
-1.39853406185091,-1.56576176219006,"student",-0.245028326238585
-0.742405892534788,-1.56576176219006,"other",1.58091584279836
0.733882488426493,0.637989494146098,"engineer",-0.604012495393906
-0.33232578671221,-1.56576176219006,"librarian",1.31056974010114
-0.496357829041241,-1.56576176219006,"librarian",1.31943354674695
-0.00426170205414781,0.637989494146098,"other",0.654648048311171
-1.3165180406864,0.637989494146098,"student",1.06238315401845
-0.824421913699304,-1.56576176219006,"student",-0.218436906301154
2.78428301753938,0.637989494146098,"retired",0.397597655582669
-0.168293744383179,0.637989494146098,"student",1.54546061621512
2.21017086938777,0.637989494146098,"educator",-0.0899117099369028
0.241786361439399,-1.56576176219006,"programmer",0.0829325196563999
-0.742405892534788,0.637989494146098,"scientist",-0.705946271820725
-0.414341807876726,-1.56576176219006,"librarian",-0.143094549811765
-0.742405892534788,0.637989494146098,"student",0.300095782478755
-0.168293744383179,-1.56576176219006,"homemaker",1.23079548028885
-0.660389871370273,0.637989494146098,"executive",1.62523487602741
0.487834424932946,0.637989494146098,"educator",-1.33527654367326
-0.988453956028335,0.637989494146098,"student",0.410893365551385
1.39001065774262,0.637989494146098,"other",1.58534774612126
-0.988453956028335,0.637989494146098,"student",-0.284915456144732
0.0777543191103678,-1.56576176219006,"homemaker",0.973745087560345
-1.15248599835737,0.637989494146098,"student",1.00920031414359
2.37420291171681,0.637989494146098,"engineer",-1.7075564227973
-0.414341807876726,0.637989494146098,"lawyer",-0.994019987809563
-1.15248599835737,-1.56576176219006,"student",-0.0544564833536612
-1.39853406185091,0.637989494146098,"student",-0.431168265800603
-1.3165180406864,0.637989494146098,"student",1.18647644705979
-0.824421913699304,0.637989494146098,"student",1.12442980053912
1.47202667890713,0.637989494146098,"writer",-1.39289128687103
0.159770340274883,0.637989494146098,"engineer",1.66955390925646
-0.742405892534788,-1.56576176219006,"student",0.499531432009489
-0.824421913699304,-1.56576176219006,"other",0.109523939593831
0.159770340274883,0.637989494146098,"executive",0.796468954644137
-1.39853406185091,0.637989494146098,"entertainment",-0.413440652508982
-0.496357829041241,-1.56576176219006,"other",-1.36186796361069
-0.988453956028335,0.637989494146098,"student",-1.07822615094476
0.0777543191103678,0.637989494146098,"student",-1.60119074304758
0.815898509591008,0.637989494146098,"programmer",1.6163710693816
-0.168293744383179,0.637989494146098,"engineer",0.113955842916736
-0.0862777232186634,0.637989494146098,"artist",1.3593206766531
0.897914530755524,0.637989494146098,"engineer",-1.7031245194744
0.651866467261977,0.637989494146098,"administrator",0.628056628373739
1.47202667890713,0.637989494146098,"programmer",-0.231732616269869
0.159770340274883,0.637989494146098,"writer",-1.3662998669336
0.159770340274883,0.637989494146098,"salesman",-0.298211166113447
-0.0862777232186634,0.637989494146098,"entertainment",-0.426736362477698
-0.250309765547695,0.637989494146098,"other",-0.453327782415129
0.815898509591008,-1.56576176219006,"writer",0.898402731070956
0.651866467261977,-1.56576176219006,"writer",0.956017474268724
-0.90643793486382,0.637989494146098,"student",0.951585570945819
1.47202667890713,0.637989494146098,"writer",0.260208652572608
-1.23450201952188,0.637989494146098,"student",0.893970827748051
-0.742405892534788,0.637989494146098,"administrator",1.49670967966316
0.733882488426493,0.637989494146098,"other",-0.280483552821826
1.88210678472971,0.637989494146098,"engineer",1.34159306336148
-1.39853406185091,0.637989494146098,"student",-0.736969595081062
0.487834424932946,0.637989494146098,"other",0.273504362541323
-0.742405892534788,0.637989494146098,"other",1.20420406035142
-0.0862777232186634,-1.56576176219006,"administrator",0.761013728060895
0.97993055192004,-1.56576176219006,"healthcare",0.929426054331293
-0.33232578671221,0.637989494146098,"engineer",1.43023112981958
0.241786361439399,0.637989494146098,"other",-1.46380174003751
-0.414341807876726,-1.56576176219006,"programmer",0.0962282296251155
-0.988453956028335,-1.56576176219006,"healthcare",-1.34414035031907
1.47202667890713,0.637989494146098,"educator",1.25738690022628
-0.414341807876726,0.637989494146098,"engineer",-1.57459932311014
-0.90643793486382,0.637989494146098,"student",0.406461462228479
1.14396259424907,0.637989494146098,"administrator",1.63409868267322
-0.33232578671221,-1.56576176219006,"artist",1.28841022348661
-0.00426170205414781,0.637989494146098,"educator",-0.236164519592774
-0.742405892534788,0.637989494146098,"educator",-1.15800041075706
1.71807474240068,0.637989494146098,"educator",0.75658182473799
-0.824421913699304,0.637989494146098,"programmer",-0.404576845863172
0.40581840376843,0.637989494146098,"educator",1.00033650749778
-1.15248599835737,-1.56576176219006,"student",1.21306786699723
-0.578373850205757,-1.56576176219006,"other",-0.156390259780481
1.71807474240068,-1.56576176219006,"none",-0.892086211382744
0.241786361439399,0.637989494146098,"lawyer",-0.302643069436352
1.55404270007165,0.637989494146098,"educator",-1.64550977627663
0.323802382603915,-1.56576176219006,"programmer",0.0829325196563999
-0.660389871370273,0.637989494146098,"entertainment",1.33716116003857
2.45621893288132,0.637989494146098,"other",1.14215741383074
0.159770340274883,-1.56576176219006,"marketing",0.20259390937484
-1.23450201952188,0.637989494146098,"student",0.251344845926797
1.71807474240068,0.637989494146098,"educator",-1.72528403608892
1.39001065774262,0.637989494146098,"doctor",0.982608894206155
-0.496357829041241,0.637989494146098,"student",0.189298199406125
-0.578373850205757,0.637989494146098,"student",-0.683786755206199
0.323802382603915,0.637989494146098,"scientist",1.62966677935031
-0.824421913699304,0.637989494146098,"marketing",1.21749977032013
-0.988453956028335,0.637989494146098,"entertainment",-0.072184096645282
-0.578373850205757,0.637989494146098,"artist",-1.29538941376712
-1.48055008301543,-1.56576176219006,"student",-0.0987755165827132
-0.824421913699304,0.637989494146098,"engineer",0.269072459218418
-0.33232578671221,-1.56576176219006,"administrator",-1.09595376423638
-0.578373850205757,-1.56576176219006,"other",-0.994019987809563
1.39001065774262,-1.56576176219006,"administrator",-0.311506876082163
-0.90643793486382,-1.56576176219006,"administrator",-0.940837147934701
-0.33232578671221,0.637989494146098,"other",-0.160822163103386
1.3079946365781,0.637989494146098,"technician",0.0652049063647791
-0.988453956028335,0.637989494146098,"student",0.991472700851966
0.0777543191103678,0.637989494146098,"salesman",-0.510942525612897
1.39001065774262,-1.56576176219006,"lawyer",-0.00127364347879886
-1.07046997719285,0.637989494146098,"writer",1.22193167364304
1.88210678472971,0.637989494146098,"educator",0.31339149244747
-0.33232578671221,0.637989494146098,"administrator",0.105092036270926
-0.90643793486382,0.637989494146098,"entertainment",-1.33970844699617
-0.90643793486382,0.637989494146098,"librarian",0.0696368096876843
0.0777543191103678,-1.56576176219006,"educator",-1.25993418718388
-1.48055008301543,0.637989494146098,"student",-0.134230743165955
0.0777543191103678,0.637989494146098,"administrator",-0.714810078466536
-1.3165180406864,0.637989494146098,"student",-1.51698457991238
1.88210678472971,0.637989494146098,"other",1.55432442286093
1.14396259424907,0.637989494146098,"administrator",0.902834634393862
-0.824421913699304,0.637989494146098,"technician",-0.568557268810664
-0.0862777232186634,-1.56576176219006,"salesman",-0.635035818654242
1.06194657308456,0.637989494146098,"technician",1.76262387903747
-0.988453956028335,0.637989494146098,"student",-0.688218658529105
0.815898509591008,-1.56576176219006,"other",0.366574332322333
-1.56256610417994,0.637989494146098,"student",1.60750726273579
-1.23450201952188,-1.56576176219006,"student",-1.59232693640177
1.14396259424907,-1.56576176219006,"healthcare",0.63692043501955
2.12815484822326,0.637989494146098,"writer",1.35045687000729
-0.168293744383179,0.637989494146098,"other",-1.55243980649562
-0.988453956028335,0.637989494146098,"student",1.09340647727879
-0.414341807876726,0.637989494146098,"engineer",1.11556599389331
-0.496357829041241,0.637989494146098,"engineer",-1.60562264637048
2.12815484822326,0.637989494146098,"educator",0.778741341352516
-0.824421913699304,0.637989494146098,"programmer",-1.33970844699617
